3138,General Affairs,2011-12-16,2011-12-16,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3139,Environment,2011-12-19,2011-12-19,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3139,Environment,2011-12-19,2011-12-19,András Rácz,MRD,Deputy state secretary,bezp.,0,Viktor Orbán 2
3140,Agriculture and Fisheries,2012-01-23,2012-01-23,Zsolt V. Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3141,Economic and Financial Affairs,2012-01-24,2012-01-24,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3142,Foreign Affairs,2012-01-23,2012-01-23,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3143,General Affairs,2012-01-27,2012-01-27,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3144,"Education, Youth, Culture and Sport",2012-02-10,2012-02-10,András Jávor,MNR,Permanent secretary,bezp.,0,Viktor Orbán 2
3145,"Transport, Telecommunications and Energy",2012-02-14,2012-02-14,Tamás Iván Kovács,MND,Deputy State Secretary for EU Affairs and International,bezp.,0,Viktor Orbán 2
3146,"Employment, Social Policy, Health and Consumer Affairs",2012-02-17,2012-02-17,Miklòs Réthelyi,MNR,Minister of national resources,bezp.,1,Viktor Orbán 2
3146,"Employment, Social Policy, Health and Consumer Affairs",2012-02-17,2012-02-17,Sándor Czomba,MNE,Minister of State for Employment of the Ministry for National Economy,Fidesz,1,Viktor Orbán 2
3147,Competitiveness,2012-02-20,2012-02-20,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3148,Economic and Financial Affairs,2012-02-21,2012-02-21,Gyula Pleschinger,MNE,Minister of State,bezp.,0,Viktor Orbán 2
3149,Foreign Affairs,2012-02-27,2012-02-27,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3150,General Affairs,2012-02-28,2012-02-28,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3151,Justice and Home Affairs,2012-03-08,2012-03-08,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,0,Viktor Orbán 2
3152,Environment,2012-03-09,2012-03-09,Zoltán Illés,MRD,State Secretary,Fidesz,0,Viktor Orbán 2
3152,Environment,2012-03-09,2012-03-09,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,0,Viktor Orbán 2
3153,Economic and Financial Affairs,2012-03-13,2012-03-13,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3154,Foreign Affairs,2012-03-16,2012-03-16,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3155,Agriculture and Fisheries,2012-03-19,2012-03-19,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3156,"Transport, Telecommunications and Energy",2012-03-22,2012-03-22,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3157,Foreign Affairs,2012-03-22,2012-03-22,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3157,Foreign Affairs,2012-03-22,2012-03-22,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3158,General Affairs,2012-03-26,2012-03-26,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3159,Foreign Affairs,2012-04-23,2012-04-23,Zsolt Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3160,General Affairs,2012-04-24,2012-04-24,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3161,Agriculture and Fisheries,2012-04-26,2012-04-26,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3161,Agriculture and Fisheries,2012-04-26,2012-04-26,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3162,Justice and Home Affairs,2012-04-26,2012-04-26,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3162,Justice and Home Affairs,2012-04-26,2012-04-26,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3163,Economic and Financial Affairs,2012-05-02,2012-05-02,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3164,"Education, Youth, Culture and Sport",2012-05-10,2012-05-10,Attila Czene,MNR,"State secretary for sport, Ministry of national resources",bezp.,0,Viktor Orbán 2
3164,"Education, Youth, Culture and Sport",2012-05-10,2012-05-10,Rózsa Hoffmann,MNR,"State secretary for education, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3164,"Education, Youth, Culture and Sport",2012-05-10,2012-05-10,Géza Szöcs,MNR,"State secretary for culture, Ministry of national resources",RMDSZ,0,Viktor Orbán 2
3165,Agriculture and Fisheries,2012-05-14,2012-05-14,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3166,Foreign Affairs,2012-05-14,2012-05-14,Zsolt Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3166,Foreign Affairs,2012-05-14,2012-05-14,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3167,Economic and Financial Affairs,2012-05-15,2012-05-15,Gyula Pleschinger,MNE,Minister of State,bezp.,0,Viktor Orbán 2
3168,General Affairs,2012-05-29,2012-05-29,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3169,Competitiveness,2012-05-30,2012-05-30,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3170,Foreign Affairs,2012-05-31,2012-05-31,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3171,"Transport, Telecommunications and Energy",2012-06-07,2012-06-07,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3172,Justice and Home Affairs,2012-06-08,2012-06-08,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3172,Justice and Home Affairs,2012-06-08,2012-06-08,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3173,Environment,2012-06-11,2012-06-11,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,0,Viktor Orbán 2
3174,Agriculture and Fisheries,2012-06-12,2012-06-12,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3175,"Transport, Telecommunications and Energy",2012-06-15,2012-06-15,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,0,Viktor Orbán 2
3176,Agriculture and Fisheries,2012-06-18,2012-06-18,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3177,"Employment, Social Policy, Health and Consumer Affairs",2012-06-21,2012-06-21,Zoltán Balog,MPAJ,State secretary,Fidesz,0,Viktor Orbán 2
3177,"Employment, Social Policy, Health and Consumer Affairs",2012-06-21,2012-06-21,Miklós Szócska,MNR,Minister of state for health policy,bezp.,0,Viktor Orbán 2
3178,Economic and Financial Affairs,2012-06-22,2012-06-22,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3179,Foreign Affairs,2012-06-25,2012-06-25,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3180,General Affairs,2012-06-26,2012-06-26,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3181,Economic and Financial Affairs,2012-07-10,2012-07-10,Gyula Pleschinger,MNE,Minister of State,bezp.,0,Viktor Orbán 2
3182,Agriculture and Fisheries,2012-07-16,2012-07-16,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3183,Foreign Affairs,2012-07-23,2012-07-23,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3184,General Affairs,2012-07-24,2012-07-24,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3185,General Affairs,2012-09-20,2012-09-20,zasedání Rady zrušeno,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3186,Agriculture and Fisheries,2012-09-24,2012-09-24,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3186,Agriculture and Fisheries,2012-09-24,2012-09-24,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,1,Viktor Orbán 2
3187,General Affairs,2012-09-24,2012-09-24,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3188,"Employment, Social Policy, Health and Consumer Affairs",2012-10-04,2012-10-04,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3189,Economic and Financial Affairs,2012-10-09,2012-10-09,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3190,Competitiveness,2012-10-10,2012-10-10,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3190,Competitiveness,2012-10-10,2012-10-10,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3191,Foreign Affairs,2012-10-15,2012-10-15,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3192,General Affairs,2012-10-16,2012-10-16,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3193,Agriculture and Fisheries,2012-10-22,2012-10-22,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3193,Agriculture and Fisheries,2012-10-22,2012-10-22,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3194,Environment,2012-10-25,2012-10-25,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3195,Justice and Home Affairs,2012-10-25,2012-10-25,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3195,Justice and Home Affairs,2012-10-25,2012-10-25,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3196,"Transport, Telecommunications and Energy",2012-10-29,2012-10-29,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3197,Economic and Financial Affairs,2012-11-09,2012-11-09,Péter Banai,MNE,Deputy state secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3197,Economic and Financial Affairs,2012-11-13,2012-11-13,Péter Banai,MNE,Deputy state secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3198,Economic and Financial Affairs,2012-11-13,2012-11-13,Gyula Pleschinger,MNE,Minister of State,bezp.,0,Viktor Orbán 2
3199,Foreign Affairs,2012-11-19,2012-11-19,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3199,Foreign Affairs,2012-11-19,2012-11-19,Tamás Vargha,MD,Parlamentary state secretary,Fidesz,1,Viktor Orbán 2
3200,General Affairs,2012-11-20,2012-11-20,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3201,"Education, Youth, Culture and Sport",2012-11-26,2012-11-26,Zoltán Balog,MPAJ,State secretary,Fidesz,0,Viktor Orbán 2
3201,"Education, Youth, Culture and Sport",2012-11-26,2012-11-26,Istvan Simicskó,MD,Parlamentary state secretary,Fidesz,0,Viktor Orbán 2
3201,"Education, Youth, Culture and Sport",2012-11-26,2012-11-26,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3202,Agriculture and Fisheries,2012-11-28,2012-11-28,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3202,Agriculture and Fisheries,2012-11-28,2012-11-28,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,1,Viktor Orbán 2
3202,Agriculture and Fisheries,2012-11-28,2012-11-28,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3203,Foreign Affairs,2012-11-29,2012-11-29,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3204,"Transport, Telecommunications and Energy",2012-12-03,2012-12-03,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3205,Economic and Financial Affairs,2012-12-04,2012-12-04,Gyorgy Matolcsy,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3206,"Employment, Social Policy, Health and Consumer Affairs",2012-12-06,2012-12-06,Zoltán Balog,MPAJ,State secretary,Fidesz,0,Viktor Orbán 2
3206,"Employment, Social Policy, Health and Consumer Affairs",2012-12-06,2012-12-06,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3207,Justice and Home Affairs,2012-12-06,2012-12-06,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3207,Justice and Home Affairs,2012-12-06,2012-12-06,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3208,Competitiveness,2012-12-10,2012-12-10,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3208,Competitiveness,2012-12-10,2012-12-10,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3209,Foreign Affairs,2012-12-10,2012-12-10,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3210,General Affairs,2012-12-11,2012-12-11,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3211,Environment,2012-12-17,2012-12-17,Péter Kovács,MRD,Deputy State Secretary for Water,Fidesz,0,Viktor Orbán 2
3211,Environment,2012-12-17,2012-12-17,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3212,Agriculture and Fisheries,2012-12-18,2012-12-18,Endre Kardeván,MRD,Minister of State for Food Chain Supervision and Agricultural Economy,bezp.,0,Viktor Orbán 2
3212,Agriculture and Fisheries,2012-12-18,2012-12-18,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3213,"Transport, Telecommunications and Energy",2012-12-20,2012-12-20,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3213,"Transport, Telecommunications and Energy",2012-12-20,2012-12-20,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3214,Economic and Financial Affairs,2012-12-12,2012-12-12,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3215,Economic and Financial Affairs,2013-01-22,2013-01-22,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3216,Agriculture and Fisheries,2013-01-28,2013-01-28,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3217,Foreign Affairs,2013-01-17,2013-01-17,Zsolt Németh,MRD,State secretary,Fidesz,0,Viktor Orbán 2
3218,Foreign Affairs,2013-01-31,2013-01-31,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3219,General Affairs,2013-02-04,2013-02-04,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3220,Economic and Financial Affairs,2013-02-12,2013-02-12,Csaba Zsarnóci,MNE,Deputy state secretary,bezp.,0,Viktor Orbán 2
3221,"Education, Youth, Culture and Sport",2013-02-15,2013-02-15,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3222,Foreign Affairs,2013-02-18,2013-02-18,Zsolt Németh,MFA,State secretary,Fidesz,0,Viktor Orbán 2
3223,Competitiveness,2013-02-18,2013-02-18,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3224,"Transport, Telecommunications and Energy",2013-02-22,2013-02-22,Attila Imre Horváth,MND,"Deputy state secretary for green economy development, climate policy and key public services",bezp.,0,Viktor Orbán 2
3225,Agriculture and Fisheries,2013-02-25,2013-02-25,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3225,Agriculture and Fisheries,2013-02-25,2013-02-25,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,1,Viktor Orbán 2
3225,Agriculture and Fisheries,2013-02-25,2013-02-25,Zsolt Feldman,MRD,Deputy state secretary,bezp.,1,Viktor Orbán 2
3226,"Employment, Social Policy, Health and Consumer Affairs",2013-02-28,2013-02-28,András Doncsev,MNR,Minister of state,bezp.,0,Viktor Orbán 2
3227,Economic and Financial Affairs,2013-03-05,2013-03-05,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3228,Justice and Home Affairs,2013-03-07,2013-03-07,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3228,Justice and Home Affairs,2013-03-07,2013-03-07,Károly Kontrát,MI,Parliamentary state secretary of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3229,"Transport, Telecommunications and Energy",2013-03-11,2013-03-11,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3230,Foreign Affairs,2013-03-11,2013-03-11,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3231,General Affairs,2013-03-11,2013-03-11,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3232,Agriculture and Fisheries,2013-03-18,2013-03-18,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3232,Agriculture and Fisheries,2013-03-18,2013-03-18,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3233,Environment,2013-03-21,2013-03-21,András Rácz,MRD,Deputy state secretary,bezp.,0,Viktor Orbán 2
3234,Agriculture and Fisheries,2013-04-22,2013-04-22,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3234,Agriculture and Fisheries,2013-04-22,2013-04-22,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3235,General Affairs,2013-04-22,2013-04-22,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3236,Foreign Affairs,2013-04-22,2013-04-22,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3236,Foreign Affairs,2013-04-22,2013-04-22,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3237,Agriculture and Fisheries,2013-05-13,2013-05-13,György Czerván,MRD,State secretary for Rural Development,Fidesz,0,Viktor Orbán 2
3237,Agriculture and Fisheries,2013-05-13,2013-05-13,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3238,Economic and Financial Affairs,2013-05-14,2013-05-14,Mihály Varga,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3239,Economic and Financial Affairs,2013-05-16,2013-05-16,informace o účasti chybí,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3240,General Affairs,2013-05-21,2013-05-21,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3241,Foreign Affairs,2013-05-27,2013-05-27,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3241,Foreign Affairs,2013-05-27,2013-05-27,Szabolcs Takács,MFA,Deputy state secretary for global affairs,Fidesz,1,Viktor Orbán 2
3242,Competitiveness,2013-05-29,2013-05-29,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3242,Competitiveness,2013-05-29,2013-05-29,Katalin Kiszely,MPAJ,Deputy state secretary,Fidesz,0,Viktor Orbán 2
3243,"Transport, Telecommunications and Energy",2013-06-06,2013-06-06,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3244,Justice and Home Affairs,2013-06-06,2013-06-06,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3244,Justice and Home Affairs,2013-06-06,2013-06-06,Lászlo Felkai,MI,Permanent secretary,bezp.,1,Viktor Orbán 2
3245,Foreign Affairs,2013-06-14,2013-06-14,Szabolcs Takács,MFA,Deputy state secretary for global affairs,Fidesz,0,Viktor Orbán 2
3246,Environment,2013-06-18,2013-06-18,András Rácz,MRD,Deputy state secretary,bezp.,0,Viktor Orbán 2
3246,Environment,2013-06-18,2013-06-18,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3247,"Employment, Social Policy, Health and Consumer Affairs",2013-06-20,2013-06-20,András Doncsev,MNR,Minister of state,bezp.,0,Viktor Orbán 2
3247,"Employment, Social Policy, Health and Consumer Affairs",2013-06-20,2013-06-20,Miklós Szócska,MNR,Minister of state for health policy,bezp.,0,Viktor Orbán 2
3247,"Employment, Social Policy, Health and Consumer Affairs",2013-06-20,2013-06-20,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3248,Economic and Financial Affairs,2013-06-21,2013-06-21,Mihály Varga,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3249,Agriculture and Fisheries,2013-06-24,2013-06-24,Sándor Fazekas,MRD,Minister of rural development,Fidesz,1,Viktor Orbán 2
3249,Agriculture and Fisheries,2013-06-24,2013-06-24,György Czerván,MRD,State secretary for Rural Development,Fidesz,1,Viktor Orbán 2
3250,Foreign Affairs,2013-06-24,2013-06-24,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3251,General Affairs,2013-06-25,2013-06-25,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3252,Economic and Financial Affairs,2013-07-09,2013-07-09,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 2
3253,Agriculture and Fisheries,2013-07-15,2013-07-15,Endre Kardeván,MRD,Minister of State for Food Chain Supervision and Agricultural Economy,bezp.,0,Viktor Orbán 2
3254,Foreign Affairs,2013-07-22,2013-07-22,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3255,Foreign Affairs,2013-08-21,2013-08-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3256,Foreign Affairs,2013-08-21,2013-08-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3257,Agriculture and Fisheries,2013-09-23,2013-09-23,Zsolt Feldman,MRD,Deputy state secretary,bezp.,0,Viktor Orbán 2
3258,Competitiveness,2013-09-26,2013-09-26,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3259,General Affairs,2013-09-30,2013-09-30,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3260,Justice and Home Affairs,2013-10-07,2013-10-07,Sándor Pintér,MI,Minister of interior,bezp.,1,Viktor Orbán 2
3260,Justice and Home Affairs,2013-10-07,2013-10-07,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3261,"Transport, Telecommunications and Energy",2013-10-10,2013-10-10,Pál Völner,MND,State secretary of Ministry of national development,Fidesz,0,Viktor Orbán 2
3262,Environment,2013-10-14,2013-10-14,Attila Imre Horváth,MND,"Deputy state secretary for green economy development, climate policy and key public services",bezp.,0,Viktor Orbán 2
3263,"Employment, Social Policy, Health and Consumer Affairs",2013-10-15,2013-10-15,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3264,Economic and Financial Affairs,2013-10-15,2013-10-15,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 2
3265,Agriculture and Fisheries,2013-10-17,2013-10-17,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3266,Foreign Affairs,2013-10-18,2013-10-18,Peter Györkös,PerRep,Permanent representative,bezp.,0,Viktor Orbán 2
3267,Foreign Affairs,2013-10-21,2013-10-21,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3268,General Affairs,2013-10-22,2013-10-22,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3269,General Affairs,2013-10-30,2013-10-30,zasedání Rady zrušeno,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3270,Economic and Financial Affairs,2013-11-11,2013-11-11,Peter Banai,MNE,Deputy state secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3271,Economic and Financial Affairs,2013-11-15,2013-11-15,Mihály Varga,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3272,Economic and Financial Affairs,2013-11-15,2013-11-15,data nejsou k dispozici,MNE,Minister of national economy,Fidesz,1,Viktor Orbán 2
3273,Foreign Affairs,2013-11-18,2013-11-18,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3273,Foreign Affairs,2013-11-18,2013-11-18,Csaba Hende,MD,Minister of Defence,Fidesz,1,Viktor Orbán 2
3274,General Affairs,2013-11-18,2013-11-18,Enikõ Gyõri,MFA,State secretary for European affairs,Fidesz,0,Viktor Orbán 2
3275,"Education, Youth, Culture and Sport",2013-11-25,2013-11-25,Rózsa Hoffmann,MNR,"State secretary for education, Ministry of national resources",Fidesz,0,Viktor Orbán 2
3275,"Education, Youth, Culture and Sport",2013-11-25,2013-11-25,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3276,Competitiveness,2013-12-02,2013-12-02,Zoltán Cséfalvay,MNE,State secretary of Ministry of national economy,bezp.,0,Viktor Orbán 2
3277,Foreign Affairs,2013-12-03,2013-12-03,János Martonyi,MFA,Minister of Foreign Affairs,Fidesz,1,Viktor Orbán 2
3278,"Transport, Telecommunications and Energy",2013-12-05,2013-12-05,Olivér Várhelyi,PerRep,Deputy permanent representative,bezp.,0,Viktor Orbán 2
3279,Justice and Home Affairs,2013-12-05,2013-12-05,Tibor Navracsics,MAJ,Minister of Administration and Justice,Fidesz,1,Viktor Orbán 2
3279,Justice and Home Affairs,2013-12-05,2013-12-05,Károly Kontrát,MI,Secretary of State of the Ministry of Interior,Fidesz,1,Viktor Orbán 2
3280,"Employment, Social Policy, Health and Consumer Affairs",2013-12-09,2013-12-09,Zoltán Balog,MPAJ,State secretary,Fidesz,0,Viktor Orbán 2
3280,"Employment, Social Policy, Health and Consumer Affairs",2013-12-09,2013-12-09,Hanna Páva,MNR,Deputy state secretary,bezp.,0,Viktor Orbán 2
3281,Economic and Financial Affairs,2013-12-18,2013-12-18,Gábor Orbán,MNE,State secretary,bezp.,0,Viktor Orbán 2
3282,"Transport, Telecommunications and Energy",2013-12-12,2013-12-12,Pál Kovács,MND,State Secretary for Energy and Climate Affairs,bezp.,0,Viktor Orbán 2
3283,Foreign Affairs,2013-12-12,2013-12-12,Péter Wintermantel,MFA,Deputy state secretary,bezp.,0,Viktor Orbán 2
3284,Environment,2013-12-13,2013-12-13,Attila Imre Horváth,MND,"Deputy state secretary for green economy development, climate policy and key public services",bezp.,0,Viktor Orbán 2
3285,Agriculture and Fisheries,2013-12-16,2013-12-16,Géza Poprády,MRD,permanent secretary,Fidesz,0,Viktor Orbán 2
3285,Agriculture and Fisheries,2013-12-16,2013-12-16,Zsolt Feldman,MRD,Deputy secretary of state for Agricultural economy,bezp.,0,Viktor Orbán 2
